InspectionID,District,Block,Designation,Name of inspector,InspectionPlan,InspectionDate,UdiseCode,SchoolName,Question_Eng,Observation_Eng
12322,SIRMAUR,KAFFOTTA,Block Resource Centre Coordinator,ATMA RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12322.pdf,2018-11-24,2101102602,GMS INDOLI,Are sports activities conducted? ,Yes 
12322,SIRMAUR,KAFFOTTA,Block Resource Centre Coordinator,ATMA RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12322.pdf,2018-11-24,2101102602,GMS INDOLI,Are co-curricular activities conducted? ,Yes 
12322,SIRMAUR,KAFFOTTA,Block Resource Centre Coordinator,ATMA RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12322.pdf,2018-11-24,2101102602,GMS INDOLI,Has the school filled its SDP? (online or offline) ,Yes 
12322,SIRMAUR,KAFFOTTA,Block Resource Centre Coordinator,ATMA RAM SHARMA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12322.pdf,2018-11-24,2101102602,GMS INDOLI,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,They watch the courses but do not attend monthly Cluster Meetings for discussion 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Which class are you observing? ,3
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,PMIS code of teacher ,27498
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Is the teacher using Activity Based Learning?  ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are CCE records maintained?  ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Does the school have access to clean drinking water? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Does the school need urgent safety repairs? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Does the school have electricity? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are the toilets clean and functional? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Does the school have separate toilets for boys and girls? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are ramps available in the school? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are braille books available for visually challenged students? ,Not applicable 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,No of Teacher Vacancies ,0
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Was SMC Meeting held in last month? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are minutes of SMC meeting maintained? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,"Compared to last year, has there been increase or decrease in enrolment? ",Increased 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Does the school provide support at pre-primary level? ,No 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Is training for Out of School Children being done? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are sports activities conducted? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Are co-curricular activities conducted? ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Has the school filled its SDP? (online or offline) ,Yes 
12323,CHAMBA,GEHRA,Block   Elementary Education Officer,Pritam Singh,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12323.pdf,2018-11-24,2011401901,GPS KANHELU,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"No, they do not watch the course or discuss it in the cluster meetings "
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Which class are you observing? ,7
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,PMIS code of teacher ,3621
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Is the teacher using Activity Based Learning?  ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are CCE records maintained?  ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Good 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Does the school have access to clean drinking water? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Does the school have a functional library ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Does the school need urgent safety repairs? ,No 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Has the school established functional science lab? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Does the school have electricity? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are the toilets clean and functional? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Does the school have separate toilets for boys and girls? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are ramps available in the school? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are braille books available for visually challenged students? ,No 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Was SMC Meeting held in last month? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are minutes of SMC meeting maintained? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,"Compared to last year, has there been increase or decrease in enrolment? ",Decreased 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Is training for Out of School Children being done? ,No 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are sports activities conducted? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Are co-curricular activities conducted? ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Has the school filled its SDP? (online or offline) ,Yes 
12324,KANGRA,RAJA KA TALAB,Block Resource Centre Coordinator,SHAKTI KUMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12324.pdf,2018-11-24,2021805102,GMS KUTLAHAR,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"Yes, they watch the course and discuss it in the cluster meetings "
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Which class are you observing? ,6
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,PMIS code of teacher ,6023
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Is the teacher using Activity Based Learning?  ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are CCE records maintained?  ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Satisfactory 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Does the school have access to clean drinking water? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Does the school have a functional library ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Does the school need urgent safety repairs? ,No 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Has the school established functional science lab? ,No 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Does the school have electricity? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are the toilets clean and functional? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Does the school have separate toilets for boys and girls? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are ramps available in the school? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are braille books available for visually challenged students? ,Not applicable 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Was SMC Meeting held in last month? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are minutes of SMC meeting maintained? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,"Compared to last year, has there been increase or decrease in enrolment? ",Increased 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Is training for Out of School Children being done? ,No 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are sports activities conducted? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Are co-curricular activities conducted? ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Has the school filled its SDP? (online or offline) ,Yes 
12325,SIRMAUR,SATAUN,Block Resource Centre Coordinator,KULDEEP TOMAR,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12325.pdf,2018-11-24,2100801302,GMS MANAL,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"Yes, they watch the course and discuss it in the cluster meetings "
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Which class are you observing? ,5
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,PMIS code of teacher ,15156
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Is the teacher using Activity Based Learning?  ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are CCE records maintained?  ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Please ask atleast 3 students questions based on Learning Outcomes. How was their performance? ,Satisfactory 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Does the school have access to clean drinking water? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Does the school need urgent safety repairs? ,No 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Does the school have electricity? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are the toilets clean and functional? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Does the school have separate toilets for boys and girls? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are ramps available in the school? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are braille books available for visually challenged students? ,No 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,"Are all children sitting together without segregation on basis on caste, class, religion or physical or mental handicap? ",Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,No of unattended classrooms (i.e. teacher is not teaching in the classroom during class hours) ,0
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,"Is any teacher on unauthorised leave? If yes, then enter the name of teacher (For proof, take picture of attendance register) ",No 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,No of Teacher Vacancies ,0
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Was SMC Meeting held in last month? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are minutes of SMC meeting maintained? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,"Compared to last year, has there been increase or decrease in enrolment? ",Decreased 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Does the school provide support at pre-primary level? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Is training for Out of School Children being done? ,No 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are sports activities conducted? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Are co-curricular activities conducted? ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Has the school filled its SDP? (online or offline) ,Yes 
12326,MANDI,SADAR-1,District Project Officer cum DIET Principal,Balwir Bhardwaj,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12326.pdf,2018-11-24,2050102101,GPS CHIPPNU,Do the teachers watch TheTeacherApp courses suggested in Continuous Learning Programme? ,"Yes, they watch the course and discuss it in the cluster meetings "
12327,KANGRA,DHARAMSALA,Block Resource Centre Coordinator,SANJAY NARULA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12327.pdf,2018-11-26,2020600302,GSSS BAGLI,Which class are you observing? ,8
12327,KANGRA,DHARAMSALA,Block Resource Centre Coordinator,SANJAY NARULA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12327.pdf,2018-11-26,2020600302,GSSS BAGLI,PMIS code of teacher ,46311
12327,KANGRA,DHARAMSALA,Block Resource Centre Coordinator,SANJAY NARULA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12327.pdf,2018-11-26,2020600302,GSSS BAGLI,Is the teacher using Activity Based Learning?  ,Yes 
12327,KANGRA,DHARAMSALA,Block Resource Centre Coordinator,SANJAY NARULA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12327.pdf,2018-11-26,2020600302,GSSS BAGLI,Are Learning Outcomes (Seekhne ke Pratifal) charts pasted in every classroom?  ,Yes 
12327,KANGRA,DHARAMSALA,Block Resource Centre Coordinator,SANJAY NARULA,http://ssa.pragyaware.com/PDF/Inspection/Inspection-12327.pdf,2018-11-26,2020600302,GSSS BAGLI,Are CCE records maintained?  ,Yes 
